"million env steps","PRETRAIN_FINAL_RUN - _step","PRETRAIN_FINAL_RUN - _step__MIN","PRETRAIN_FINAL_RUN - _step__MAX","PRETRAIN_FINAL_RUN - particle reward unnormalized","PRETRAIN_FINAL_RUN - particle reward unnormalized__MIN","PRETRAIN_FINAL_RUN - particle reward unnormalized__MAX"
"18.705392","1238061","1238061","1238061","0.17959889769554138","0.17959889769554138","0.17959889769554138"
"18.719728","1239006","1239006","1239006","0.14380547404289246","0.14380547404289246","0.14380547404289246"
"18.7228","1239214","1239214","1239214","0.1304963380098343","0.1304963380098343","0.1304963380098343"
"18.737648","1240197","1240197","1240197","0.1457923948764801","0.1457923948764801","0.1457923948764801"
"18.740208","1240367","1240367","1240367","0.12672312557697296","0.12672312557697296","0.12672312557697296"
"18.800112","1244330","1244330","1244330","0.1430409848690033","0.1430409848690033","0.1430409848690033"
"18.820592","1245685","1245685","1245685","0.12439443916082382","0.12439443916082382","0.12439443916082382"
"18.829296","1246262","1246262","1246262","0.1639125943183899","0.1639125943183899","0.1639125943183899"
"18.856432","1248060","1248060","1248060","0.147675558924675","0.147675558924675","0.147675558924675"
"18.870256","1248977","1248977","1248977","0.18238554894924164","0.18238554894924164","0.18238554894924164"
"18.870768","1249010","1249010","1249010","0.20023591816425323","0.20023591816425323","0.20023591816425323"
"18.892272","1250434","1250434","1250434","0.15683069825172424","0.15683069825172424","0.15683069825172424"
"18.902512","1251108","1251108","1251108","0.19485753774642944","0.19485753774642944","0.19485753774642944"
"18.906096","1251347","1251347","1251347","0.17653925716876984","0.17653925716876984","0.17653925716876984"
"18.928112","1252799","1252799","1252799","0.14895692467689514","0.14895692467689514","0.14895692467689514"
"18.933744","1253172","1253172","1253172","0.132701113820076","0.132701113820076","0.132701113820076"
"18.945008","1253914","1253914","1253914","0.15263094007968903","0.15263094007968903","0.15263094007968903"
"18.957296","1254728","1254728","1254728","0.12631645798683167","0.12631645798683167","0.12631645798683167"
"19.013104","1258413","1258413","1258413","0.14871858060359955","0.14871858060359955","0.14871858060359955"
"19.103728","1264405","1264405","1264405","0.14919660985469818","0.14919660985469818","0.14919660985469818"
"19.15032","1267493","1267493","1267493","0.15241850912570953","0.15241850912570953","0.15241850912570953"
"19.15544","1267832","1267832","1267832","0.1707942634820938","0.1707942634820938","0.1707942634820938"
"19.228144","1272645","1272645","1272645","0.1537424623966217","0.1537424623966217","0.1537424623966217"
"19.259376","1274711","1274711","1274711","0.17795930802822113","0.17795930802822113","0.17795930802822113"
"19.264496","1275052","1275052","1275052","0.17182648181915283","0.17182648181915283","0.17182648181915283"
"19.30392","1277670","1277670","1277670","0.1081773191690445","0.1081773191690445","0.1081773191690445"
"19.325936","1279125","1279125","1279125","0.16039983928203583","0.16039983928203583","0.16039983928203583"
"19.338224","1279938","1279938","1279938","0.19599014520645142","0.19599014520645142","0.19599014520645142"
"19.34488","1280380","1280380","1280380","0.1790982335805893","0.1790982335805893","0.1790982335805893"
"19.388912","1283297","1283297","1283297","0.1921902596950531","0.1921902596950531","0.1921902596950531"
"19.405296","1284382","1284382","1284382","0.15871122479438782","0.15871122479438782","0.15871122479438782"
"19.454448","1287640","1287640","1287640","0.1356590986251831","0.1356590986251831","0.1356590986251831"
"19.457008","1287811","1287811","1287811","0.1256048083305359","0.1256048083305359","0.1256048083305359"
"19.45752","1287844","1287844","1287844","0.13453495502471924","0.13453495502471924","0.13453495502471924"
"19.480048","1289336","1289336","1289336","0.19318363070487976","0.19318363070487976","0.19318363070487976"
"19.484656","1289641","1289641","1289641","0.14555372297763824","0.14555372297763824","0.14555372297763824"
"19.510768","1291370","1291370","1291370","0.16699360311031342","0.16699360311031342","0.16699360311031342"
"19.527664","1292489","1292489","1292489","0.14206258952617645","0.14206258952617645","0.14206258952617645"
"19.546608","1293741","1293741","1293741","0.1520984172821045","0.1520984172821045","0.1520984172821045"
"19.550704","1294013","1294013","1294013","0.14732812345027924","0.14732812345027924","0.14732812345027924"
"19.571696","1295403","1295403","1295403","0.14192749559879303","0.14192749559879303","0.14192749559879303"
"19.581424","1296051","1296051","1296051","0.11964888125658035","0.11964888125658035","0.11964888125658035"
"19.60344","1297509","1297509","1297509","0.15001879632472992","0.15001879632472992","0.15001879632472992"
"19.606512","1297713","1297713","1297713","0.1378507912158966","0.1378507912158966","0.1378507912158966"
"19.624432","1298901","1298901","1298901","0.14097638428211212","0.14097638428211212","0.14097638428211212"
"19.631088","1299341","1299341","1299341","0.1177975982427597","0.1177975982427597","0.1177975982427597"
"19.648496","1300494","1300494","1300494","0.16612152755260468","0.16612152755260468","0.16612152755260468"
"19.657712","1301105","1301105","1301105","0.11675166338682175","0.11675166338682175","0.11675166338682175"
"19.671536","1302018","1302018","1302018","0.12496797740459442","0.12496797740459442","0.12496797740459442"
"19.755504","1307579","1307579","1307579","0.14593607187271118","0.14593607187271118","0.14593607187271118"
"19.80312","1310728","1310728","1310728","0.14499150216579437","0.14499150216579437","0.14499150216579437"
"19.803632","1310761","1310761","1310761","0.13626116514205933","0.13626116514205933","0.13626116514205933"
"19.836912","1312962","1312962","1312962","0.16060517728328705","0.16060517728328705","0.16060517728328705"
"19.88504","1316145","1316145","1316145","0.18467627465724945","0.18467627465724945","0.18467627465724945"
"19.945456","1320144","1320144","1320144","0.1466170996427536","0.1466170996427536","0.1466170996427536"
"20.007408","1324253","1324253","1324253","0.12349522113800049","0.12349522113800049","0.12349522113800049"
"20.0156","1324795","1324795","1324795","0.169058695435524","0.169058695435524","0.169058695435524"
"20.018672","1325000","1325000","1325000","0.1813364177942276","0.1813364177942276","0.1813364177942276"
"20.027376","1325574","1325574","1325574","0.16878697276115417","0.16878697276115417","0.16878697276115417"
"20.048368","1326968","1326968","1326968","0.1988862305879593","0.1988862305879593","0.1988862305879593"
"20.068848","1328322","1328322","1328322","0.1779232770204544","0.1779232770204544","0.1779232770204544"
"20.08728","1329543","1329543","1329543","0.16527676582336426","0.16527676582336426","0.16527676582336426"
"20.167664","1334866","1334866","1334866","0.17418567836284637","0.17418567836284637","0.17418567836284637"
"20.21784","1338193","1338193","1338193","0.1824268102645874","0.1824268102645874","0.1824268102645874"
"20.267504","1341476","1341476","1341476","0.15184323489665985","0.15184323489665985","0.15184323489665985"
"20.268528","1341543","1341543","1341543","0.14737972617149353","0.14737972617149353","0.14737972617149353"
"20.292592","1343138","1343138","1343138","0.14579735696315765","0.14579735696315765","0.14579735696315765"
"20.337648","1346118","1346118","1346118","0.14859819412231445","0.14859819412231445","0.14859819412231445"
"20.342256","1346424","1346424","1346424","0.16435736417770386","0.16435736417770386","0.16435736417770386"
"20.363248","1347815","1347815","1347815","0.16976051032543182","0.16976051032543182","0.16976051032543182"
"20.37656","1348695","1348695","1348695","0.13071462512016296","0.13071462512016296","0.13071462512016296"
"20.394992","1349912","1349912","1349912","0.15536633133888245","0.15536633133888245","0.15536633133888245"
"20.441584","1352995","1352995","1352995","0.13803477585315704","0.13803477585315704","0.13803477585315704"
"20.472304","1355026","1355026","1355026","0.1335141956806183","0.1335141956806183","0.1335141956806183"
"20.514288","1357803","1357803","1357803","0.15791337192058563","0.15791337192058563","0.15791337192058563"
"20.536304","1359258","1359258","1359258","0.14783963561058044","0.14783963561058044","0.14783963561058044"
"20.542448","1359664","1359664","1359664","0.15403270721435547","0.15403270721435547","0.15403270721435547"
"20.570096","1361497","1361497","1361497","0.1711912602186203","0.1711912602186203","0.1711912602186203"
"20.57368","1361736","1361736","1361736","0.1801895946264267","0.1801895946264267","0.1801895946264267"
"20.585968","1362548","1362548","1362548","0.16097068786621094","0.16097068786621094","0.16097068786621094"
"20.588528","1362718","1362718","1362718","0.16669471561908722","0.16669471561908722","0.16669471561908722"
"20.601328","1363568","1363568","1363568","0.1486683189868927","0.1486683189868927","0.1486683189868927"
"20.662256","1367603","1367603","1367603","0.170689195394516","0.170689195394516","0.170689195394516"
"20.67096","1368179","1368179","1368179","0.1921037882566452","0.1921037882566452","0.1921037882566452"
"20.707824","1370620","1370620","1370620","0.1831343173980713","0.1831343173980713","0.1831343173980713"
"20.725232","1371773","1371773","1371773","0.18922032415866852","0.18922032415866852","0.18922032415866852"
"20.740592","1372790","1372790","1372790","0.17495791614055634","0.17495791614055634","0.17495791614055634"
"20.75288","1373605","1373605","1373605","0.18884749710559845","0.18884749710559845","0.18884749710559845"
"20.762608","1374250","1374250","1374250","0.1953873187303543","0.1953873187303543","0.1953873187303543"
"20.817904","1377912","1377912","1377912","0.1353682279586792","0.1353682279586792","0.1353682279586792"
"20.818928","1377979","1377979","1377979","0.17851944267749786","0.17851944267749786","0.17851944267749786"
"20.825072","1378387","1378387","1378387","0.17866981029510498","0.17866981029510498","0.17866981029510498"
"20.828144","1378590","1378590","1378590","0.15204361081123352","0.15204361081123352","0.15204361081123352"
"20.863472","1380931","1380931","1380931","0.1696801632642746","0.1696801632642746","0.1696801632642746"
"20.913648","1384255","1384255","1384255","0.1464228332042694","0.1464228332042694","0.1464228332042694"
"20.932592","1385508","1385508","1385508","0.15284723043441772","0.15284723043441772","0.15284723043441772"
"20.941808","1386119","1386119","1386119","0.18202771246433258","0.18202771246433258","0.18202771246433258"
"20.959728","1387304","1387304","1387304","0.18717877566814423","0.18717877566814423","0.18717877566814423"
"21.012464","1390795","1390795","1390795","0.19452445209026337","0.19452445209026337","0.19452445209026337"
"21.017072","1391097","1391097","1391097","0.1662055253982544","0.1662055253982544","0.1662055253982544"
"21.017584","1391130","1391130","1391130","0.16711801290512085","0.16711801290512085","0.16711801290512085"
"21.025776","1391675","1391675","1391675","0.1857682764530182","0.1857682764530182","0.1857682764530182"
"21.031408","1392049","1392049","1392049","0.16786083579063416","0.16786083579063416","0.16786083579063416"
"21.085168","1395611","1395611","1395611","0.19537919759750366","0.19537919759750366","0.19537919759750366"
"21.091312","1396017","1396017","1396017","0.15731209516525269","0.15731209516525269","0.15731209516525269"
"21.09848","1396492","1396492","1396492","0.17007727921009064","0.17007727921009064","0.17007727921009064"
"21.16504","1400900","1400900","1400900","0.19132767617702484","0.19132767617702484","0.19132767617702484"
"21.176304","1401646","1401646","1401646","0.17938511073589325","0.17938511073589325","0.17938511073589325"
"21.199856","1403203","1403203","1403203","0.17106610536575317","0.17106610536575317","0.17106610536575317"
"21.255664","1406901","1406901","1406901","0.1589956432580948","0.1589956432580948","0.1589956432580948"
"21.311472","1410595","1410595","1410595","0.15295983850955963","0.15295983850955963","0.15295983850955963"
"21.332976","1412018","1412018","1412018","0.11819169670343399","0.11819169670343399","0.11819169670343399"
"21.336048","1412219","1412219","1412219","0.1388123482465744","0.1388123482465744","0.1388123482465744"
"21.390832","1415849","1415849","1415849","0.1360311061143875","0.1360311061143875","0.1360311061143875"
"21.433328","1418658","1418658","1418658","0.18186034262180328","0.18186034262180328","0.18186034262180328"
"21.488624","1422326","1422326","1422326","0.19261379539966583","0.19261379539966583","0.19261379539966583"
